street_name,price,area,air_conditioning,fridge,washing_machine,mezzanine,kitchen,wardrobe,bed,balcony,elevator,free_time,parking,district,month,latitude,longitude,dist_to_q1_km,district_median_price,is_hot_street,amenity_ratio
Đặng Thuỳ Trâm,4.5,30.0,0,0,0,0,0,0,0,1,1,1,1,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
D5,6.1,40.0,0,0,0,0,0,0,0,1,1,1,1,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Nguyễn Chí Thanh,5.0,30.0,0,0,0,0,0,0,0,0,1,1,1,Quận 5,11,10.7558252,106.6683021,4.054910944499208,3.8,0,0.2727272727272727
Vành Đai Trong,4.0,35.0,1,1,1,0,1,0,1,0,0,1,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.5454545454545454
An Phú Đông 13,2.8,27.0,0,0,0,0,0,0,0,0,0,0,0,Quận 12,11,10.8612653,106.6642083,10.30222218105053,3.0,0,0.0
Lê Lợi,1.0,40.0,1,1,1,0,1,0,1,0,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,1,0.5454545454545454
Trần Văn Quang,3.5,20.0,1,1,1,0,1,0,0,1,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Ca Văn Thỉnh,2.5,15.0,0,0,1,0,1,0,0,0,0,1,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Trần Văn Đang,3.3,18.0,0,0,1,0,1,0,0,0,0,1,0,Quận 3,11,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.2727272727272727
Cầu Kinh Đưường Xô Viết Nghệ Tĩnh,3.8,20.0,1,0,1,1,1,0,0,0,1,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.5454545454545454
Phan Xích Long,4.5,20.0,0,0,0,1,0,0,0,0,1,0,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.18181818181818182
Số 1,3.8,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.0
Nguyễn Thái Bình,4.7,20.0,1,1,1,0,1,0,1,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Huỳnh Tấn Phát,4.0,20.0,1,0,1,0,1,0,1,0,0,0,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Gò Dầu,3.5,20.0,1,1,0,0,1,1,1,0,0,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Phạm Văn Hai,4.3,25.0,1,1,1,0,0,0,0,1,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Bàu Cát 2,4.0,24.0,1,1,1,0,0,0,0,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Bàu Cát 2,3.6,28.0,1,1,1,0,0,0,0,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.2727272727272727
Nguyễn Thị Thập,1.9,17.0,1,0,0,0,1,0,1,0,1,0,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.36363636363636365
Lạc Long Quân,1.6,35.0,1,1,1,0,1,1,1,0,0,0,0,Quận 11,11,10.7656343,106.647607,5.784932577661899,3.5,0,0.5454545454545454
Trần Quốc Tuấn,1.5,42.0,1,1,1,0,1,0,1,0,1,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Phạm Ngũ Lão,1.6,17.0,1,1,1,0,1,1,1,0,0,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Số,3.5,25.0,1,0,0,1,1,0,0,0,0,0,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.2727272727272727
Đưường,3.6,25.0,1,1,0,0,1,1,1,1,0,1,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.6363636363636364
Đưường,3.6,25.0,0,0,0,0,0,0,0,0,1,0,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Đưường,3.4,24.0,1,1,0,0,1,1,1,0,1,0,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.5454545454545454
Cầu Xây 2,3.8,25.0,1,1,0,0,0,1,0,0,0,0,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.2727272727272727
Số 9,2.7,17.0,1,0,0,0,0,0,0,0,0,0,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.09090909090909091
Số 9,2.7,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.09090909090909091
Trần Thị Điệu,3.0,20.0,0,0,0,0,0,0,0,0,0,1,1,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.18181818181818182
Trần Thị Điệu,3.0,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.09090909090909091
Số 970,2.5,25.0,0,0,0,0,0,0,0,0,0,0,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.0
Nguyễn Duy Trinh,2.5,25.0,1,0,0,0,0,0,0,0,0,1,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.18181818181818182
Tô Ngọc Vân,3.8,30.0,0,0,0,0,0,0,0,0,0,1,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Linh Đông,3.8,25.0,1,0,0,0,1,1,0,0,0,1,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,1,0.36363636363636365
Nguyễn Trọng Tuyển,3.0,25.0,1,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Tô Hiến Thành,4.7,25.0,1,0,0,0,1,0,1,0,0,1,0,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.36363636363636365
/ Đưường Lê Văn Sỹ,3.3,25.0,0,0,0,0,1,0,0,0,0,1,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.18181818181818182
Lê Văn Quới,3.4,25.0,1,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Tô Ký,4.0,25.0,1,0,1,0,0,0,0,0,1,1,0,Quận 12,11,10.8612653,106.6642083,10.30222218105053,3.0,0,0.36363636363636365
Vườn Lài,4.3,25.0,0,0,1,0,0,0,0,0,1,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Nguyễn Hữu Dật,3.7,28.0,1,0,0,0,0,0,0,0,0,0,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.09090909090909091
Nguyễn Trãi,4.0,20.0,0,1,0,0,0,0,0,0,0,0,0,Quận 1,11,10.7753939,106.6996249,0.0,5.0,0,0.09090909090909091
Bình Lợi,5.2,35.0,1,1,1,0,1,0,1,1,0,0,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.5454545454545454
Lê Đình Cẩn,0.95,10.0,0,0,0,0,1,0,0,0,0,1,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.18181818181818182
Quang Trung,4.0,28.0,1,1,0,0,1,1,1,0,1,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.6363636363636364
Thạnh Lộc,3.6,28.0,1,0,0,0,0,0,0,0,1,1,0,Quận 12,11,10.8612653,106.6642083,10.30222218105053,3.0,1,0.2727272727272727
Số 6,1.4,42.0,1,1,1,0,0,0,1,0,0,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
/ Đưường Nguyễn Kiệm,2.7,22.0,0,0,0,0,1,0,0,0,0,0,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.09090909090909091
/ Đưường Nguyễn Kiệm,2.7,22.0,1,0,0,0,1,0,0,0,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Hồ Văn Huê,2.8,22.0,0,0,0,0,1,0,0,0,0,0,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.09090909090909091
Bạch Đằng,2.5,20.0,0,0,0,0,1,0,0,0,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
/ Đưường Hoàng Văn Thụ,2.8,25.0,0,0,0,0,1,1,0,0,0,1,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.2727272727272727
Vũ Tùng,2.5,20.0,0,0,1,0,1,0,0,0,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
/ Đưường Thăng Long,2.7,25.0,0,0,0,0,1,0,0,0,0,1,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Lê Văn Sỹ,2.5,25.0,1,0,0,0,1,0,0,0,0,0,0,Quận 3,11,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.18181818181818182
Thích Quảng Đức,2.8,20.0,0,0,0,0,1,0,0,0,0,1,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.18181818181818182
Nguyễn Thái Bình,5.0,25.0,1,1,1,0,0,1,0,0,0,1,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Khuông Việt,3.8,25.0,0,0,1,0,1,0,0,0,0,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.2727272727272727
Lý Thưường Kiệt,4.7,25.0,1,1,0,0,1,0,1,0,1,0,1,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.5454545454545454
Lý Phục Man,3.8,25.0,1,0,1,0,1,0,1,0,1,0,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.45454545454545453
Bàu Cát,2.2,12.0,0,1,0,0,0,1,0,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Tân Kỳ Tân Quý,3.8,25.0,1,1,1,0,1,0,1,0,0,0,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Phan Văn Trị,2.9,20.0,1,0,0,0,1,1,1,0,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Âu Cơ,1.6,12.0,1,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.09090909090909091
Số,4.0,24.0,1,1,1,0,1,0,1,1,1,0,0,Quận 2,11,10.7912168,106.7619557,7.032141129098322,4.2,0,0.6363636363636364
Số,4.3,22.0,0,0,1,0,1,0,0,0,0,0,0,Quận 2,11,10.7912168,106.7619557,7.032141129098322,4.2,0,0.18181818181818182
Phan Xích Long,8.3,35.0,0,0,1,0,0,0,0,1,0,0,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.18181818181818182
Phan Tây Hồ,2.9,18.0,0,0,0,0,1,0,0,1,0,1,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.2727272727272727
Nguyễn Hữu Thọ,3.0,30.0,0,0,0,0,0,0,0,0,0,0,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.0
Nguyễn Thị Minh Khai,2.5,15.0,0,0,0,0,0,0,0,0,0,0,0,Quận 1,11,10.7753939,106.6996249,0.0,5.0,0,0.0
Số 34,4.5,20.0,0,0,0,0,0,0,0,0,1,1,1,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Bùi Đình Túy,5.6,35.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Thành Thái,1.2,42.0,0,0,0,0,0,0,0,0,0,1,0,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Thành Thái,1.2,42.0,1,0,0,0,1,0,0,0,0,0,0,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.18181818181818182
Lê Quang Định,5.8,32.0,1,0,0,0,0,0,0,1,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
Phạm Văn Chiêu,3.1,25.0,1,0,1,0,1,1,0,0,0,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Số 44,2.2,20.0,1,0,0,0,1,0,0,1,0,0,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.2727272727272727
Tân Hương,3.5,25.0,0,0,0,0,0,0,0,0,0,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.09090909090909091
Tô Hiến Thành,4.8,25.0,1,0,0,0,0,0,0,0,1,1,1,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.36363636363636365
Nguyễn Oanh,3.5,30.0,1,1,1,0,1,0,1,0,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.5454545454545454
Cách Mạng Tháng Tám,5.0,30.0,0,0,0,0,0,0,0,0,1,1,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Khuông Việt,3.9,25.0,0,0,0,0,0,0,0,0,1,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.18181818181818182
Nguyễn Duy Trinh,4.8,40.0,1,1,1,0,1,1,1,0,0,1,0,Quận 2,11,10.7912168,106.7619557,7.032141129098322,4.2,0,0.6363636363636364
Phan Huy Ích,2.69,20.0,1,0,0,0,0,0,0,0,1,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Trần Hưng Đạo,8.0,30.0,0,0,1,0,0,0,0,0,1,0,0,Quận 5,11,10.7558252,106.6683021,4.054910944499208,3.8,1,0.18181818181818182
Nguyễn Sỹ Sách,3.5,25.0,1,0,1,0,1,0,0,1,1,1,1,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.6363636363636364
Số,3.5,20.0,1,0,0,1,1,0,0,0,1,1,0,Quận Gò Vấp,10,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Mai Lão Bạng Đưường Hoàng Hoa Thám,3.6,25.0,1,1,0,1,0,1,0,0,1,1,0,Quận Tân Bình,10,10.8030931,106.6523519,6.012418782951292,4.0,0,0.5454545454545454
Nguyễn Văn Khối,3.7,25.0,0,1,1,0,1,1,0,0,0,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.36363636363636365
Số,3.6,20.0,1,0,1,0,0,0,0,1,1,0,1,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Dương Văn Dương,3.6,27.0,1,0,1,0,1,0,0,0,0,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Trường Chinh,4.7,27.0,0,0,0,0,0,0,0,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.0
Nguyễn Ngọc Lộc,4.0,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.09090909090909091
Số 13,2.3,28.0,0,0,0,0,1,0,0,0,0,0,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Hồ Văn Huê,1.5,42.0,1,0,0,0,1,0,0,0,0,0,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.18181818181818182
Số 20,3.0,18.0,1,0,0,0,1,0,0,0,0,0,1,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.2727272727272727
Chu Văn An,4.8,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.09090909090909091
Nguyễn Xí,5.3,22.0,1,0,1,0,0,0,0,1,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Nguyễn Văn Đậu,4.8,22.0,1,0,1,0,0,0,0,0,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.2727272727272727
H Đưường Thới An 19,1.5,16.0,1,0,0,0,0,0,0,0,0,0,0,Quận 12,11,10.8612653,106.6642083,10.30222218105053,3.0,0,0.09090909090909091
Nguyễn Tư Giản,3.0,20.0,1,0,1,1,1,0,0,0,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Tây Thạnh,3.9,20.0,1,1,1,0,1,0,1,0,0,0,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.45454545454545453
Nguyễn Minh Châu,4.2,35.0,1,1,1,0,1,1,1,0,0,0,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Cộng Hòa,4.5,20.0,1,1,0,0,1,0,1,0,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Phan Huy Ích,4.5,35.0,1,1,1,1,1,0,0,0,0,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Lê Văn Lương,2.0,10.0,1,1,1,0,0,1,1,0,1,0,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.5454545454545454
Lê Văn Lương,3.1,17.0,1,0,0,0,0,1,1,0,0,0,0,Huyện Nhà Bè,11,10.6509356,106.7259486,13.961071149624273,3.0,0,0.2727272727272727
Trường Chinh,4.0,35.0,1,1,0,0,1,1,0,1,1,1,0,Quận 12,11,10.8612653,106.6642083,10.30222218105053,3.0,0,0.6363636363636364
Nguyễn Cửu Phú,1.8,20.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.0
Cộng Hòa,6.0,30.0,0,0,1,0,1,0,0,1,1,1,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Tái Thiết,5.0,25.0,1,1,1,0,1,0,1,1,1,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.6363636363636364
Phưường,4.5,40.0,1,0,1,0,1,0,0,1,0,1,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.45454545454545453
Điện Biên Phủ,2.3,20.0,1,1,1,0,1,0,0,0,0,0,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Số 39,4.0,20.0,1,1,1,0,1,0,0,0,1,1,0,Quận 2,11,10.7912168,106.7619557,7.032141129098322,4.2,0,0.5454545454545454
Liên Khu 16-18,3.6,20.0,0,0,0,0,0,0,0,0,0,1,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.09090909090909091
Bưng Ông Thoàn,3.8,30.0,0,0,0,0,0,0,0,0,0,1,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.09090909090909091
Nguyễn Tri Phương,1.4,42.0,1,1,1,0,1,0,1,0,0,1,0,Quận 5,11,10.7558252,106.6683021,4.054910944499208,3.8,0,0.5454545454545454
Trần Văn Kỷ,3.7,15.0,1,0,0,0,0,0,0,0,1,0,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Phạm Văn Chiêu,2.8,20.0,1,0,1,0,0,1,1,0,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Lê Thị Hồng,2.5,12.0,0,0,0,0,0,0,0,0,0,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.0
Nguyễn Thị Định,4.5,30.0,1,0,0,1,0,0,0,0,0,1,0,Quận 2,11,10.7912168,106.7619557,7.032141129098322,4.2,0,0.2727272727272727
Mã Lò,4.2,32.0,1,0,0,0,0,0,1,1,1,0,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.36363636363636365
Nguyễn Văn Đậu,5.5,35.0,0,0,0,0,0,0,0,1,1,1,1,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Trần Hữu Trang,2.1,10.0,0,0,0,0,0,0,0,0,0,0,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.0
Đưường Số 1,1.8,12.0,1,0,0,0,0,0,0,0,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.18181818181818182
Nguyễn Gia Trí,1.6,42.0,1,1,1,0,1,1,1,0,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.6363636363636364
Lê Đình Thám,3.6,18.0,1,1,1,1,1,0,0,0,0,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.5454545454545454
Lý Thưường Kiệt,5.5,30.0,1,1,1,0,1,0,1,0,1,0,0,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.5454545454545454
Tân Sơn Nhì,2.6,20.0,0,0,1,0,1,0,0,0,1,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.36363636363636365
Trương Công Định,4.5,25.0,1,1,1,0,1,1,1,0,1,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.6363636363636364
Đưường,2.0,18.0,0,0,0,0,0,0,0,0,0,0,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.0
Vườn Lài,3.8,18.0,1,1,1,0,1,1,1,0,1,1,0,Quận Tân Phú,11,10.7918681,106.6277515,8.06170727164738,3.6,0,0.7272727272727273
Nguyễn Văn Vĩnh,5.3,40.0,1,1,1,0,1,0,1,1,0,1,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.6363636363636364
Số 16a,2.15,17.0,0,0,0,0,0,0,0,0,0,0,0,Quận Bình Tân,11,10.7704159,106.5995401,10.946786715251639,3.0,0,0.0
Xuân Thới Thượng 13,1.35,12.0,0,0,0,0,0,0,0,0,0,1,0,Huyện Hóc Môn,11,10.8777329,106.5760523,13.961071149624273,2.3,0,0.09090909090909091
Kp1 Đưường Bưng Ông Thoàn,4.2,42.0,1,0,1,1,1,0,0,1,0,1,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.5454545454545454
Trường Chinh,2.5,20.0,0,0,0,0,1,0,0,1,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Hồ Văn Huê,1.5,42.0,0,0,0,0,0,0,1,0,0,1,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.18181818181818182
Tô Ngọc Vân,3.1,20.0,1,0,0,0,1,0,0,0,0,0,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.18181818181818182
Số,3.6,30.0,1,0,0,0,0,0,0,1,0,0,0,Quận 9,11,10.8441928,106.7791529,11.574703424951835,3.3,0,0.18181818181818182
Số,3.0,20.0,1,0,0,0,0,0,0,0,0,0,0,Thủ Đức,11,10.8510238,106.7548953,10.35199028747128,3.0,0,0.09090909090909091
Đường3-2 Đưường Điện Biên Phủ,4.2,24.0,1,1,1,0,1,0,1,0,0,1,0,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.5454545454545454
Bàu Cát 2,5.0,30.0,1,1,1,0,0,0,0,1,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.36363636363636365
Huỳnh Tấn Phát,3.0,25.0,1,0,0,0,1,0,0,0,0,1,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.2727272727272727
Cao Thắng,5.5,25.0,1,1,0,0,1,1,1,0,0,0,0,Quận 3,11,10.7788914,106.6869967,1.4331987175457273,4.5,0,0.45454545454545453
Bắc Hải,5.0,25.0,0,0,1,0,0,0,0,0,0,1,0,Quận 10,11,10.7725282,106.6682021,3.4472229926353735,4.5,0,0.18181818181818182
Phan Xích Long,4.6,25.0,1,1,1,1,1,1,1,0,0,0,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.6363636363636364
Thạnh Mỹ Lợi,3.2,25.0,0,0,0,0,1,0,0,0,0,0,0,Quận 2,11,10.7912168,106.7619557,7.032141129098322,4.2,0,0.09090909090909091
Quang Trung,3.8,30.0,0,0,0,0,1,0,0,1,0,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.2727272727272727
Nguyễn Gia Trí,6.0,30.0,0,0,0,0,0,0,0,0,1,0,1,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.18181818181818182
Nơ Trang Long,5.5,30.0,1,0,0,0,1,0,1,0,1,0,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.36363636363636365
Lê Quang Định,5.8,30.0,1,1,0,0,1,0,1,0,0,1,0,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.45454545454545453
Lê Văn Duyệt,6.5,40.0,0,1,0,0,1,0,1,1,1,1,1,Quận Bình Thạnh,11,10.812271,106.7040393,4.128798019662786,4.8,0,0.6363636363636364
Nguyễn Thái Sơn,7.3,30.0,1,0,0,0,1,1,1,1,0,0,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
Tân Quy,4.5,25.0,1,0,0,0,0,0,0,0,0,0,1,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.18181818181818182
Hoàng Văn Thụ,3.5,25.0,1,1,0,0,0,0,0,0,0,1,0,Quận Phú Nhuận,11,10.8010601,106.6798946,3.5762603391364025,4.5,0,0.2727272727272727
Cách Mạng Tháng Tám,2.3,25.0,1,0,0,0,0,0,0,1,0,0,0,Quận Tân Bình,11,10.8030931,106.6523519,6.012418782951292,4.0,0,0.18181818181818182
Tân Thuận Tây,4.0,20.0,1,0,0,0,1,1,1,0,1,1,0,Quận 7,11,10.7375669,106.7296597,5.3345166839116684,4.0,0,0.5454545454545454
Số,3.0,16.0,1,0,1,0,1,0,0,0,1,1,0,Quận Gò Vấp,11,10.8352617,106.6740588,7.218946055948861,3.6,0,0.45454545454545453
